target_crate,shadow_crate,item_path,item_kind,gap_kind,matched_shadow_item,drift_confidence,notes
bevy,elicit_bevy,bevy_asset::id::UuidNotSupportedError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::id::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::AssetReaderError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::io::AssetSourceEvent,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::io::AssetWriterError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::io::ReaderNotSeekableError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::SliceReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::VecReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::embedded::EmbeddedAssetRegistry,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::embedded::embedded_watcher::EmbeddedWatcher,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::file::FileAssetReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::file::FileAssetWriter,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::file::file_asset::GuardedFile,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::file::file_watcher::FileWatcher,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::Data,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::DataReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::DataWriter,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::DirInternal,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::DirStream,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::MemoryAssetReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::MemoryAssetWriter,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::memory::Value,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::io::processor_gated::ProcessorGatedReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::processor_gated::TransactionLockedReader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::AssetSourceBuilder,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::AssetSourceBuilders,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::AssetSourceId,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::MissingAssetSourceError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::MissingAssetWriterError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::MissingProcessedAssetReaderError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::source::MissingProcessedAssetWriterError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::web::WebAssetPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::io::web::WebAssetReader,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::DeserializeMetaError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::ErasedLoadedAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::LoadContext,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::LoadDirectError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::LoadedAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::loader::ReadAssetBytesError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::AssetAction,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::AssetActionMinimal,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::AssetMeta,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::AssetMetaMinimal,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::ProcessDependencyInfo,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::ProcessedInfo,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::ProcessedInfoMinimal,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::meta::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::path::AssetPath,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::path::AssetPathVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::path::ParseAssetPathError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::AssetProcessor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::GetProcessorError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::InitializeError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::InstrumentedAssetProcessor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::ProcessResult,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::ProcessStatus,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::ProcessorAssetInfo,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::ProcessorAssetInfos,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::ProcessorState,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::Processors,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::SetTransactionLogFactoryError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::FileProcessorTransactionLog,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::FileTransactionLogFactory,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::LogEntry,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::LogEntryError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::ReadLogError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::ValidateLogError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::log::WriteLogError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::LoadTransformAndSave,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::LoadTransformAndSaveSettings,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::ProcessContext,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::ProcessError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::processor::process::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::reflect::ReflectAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::reflect::ReflectHandle,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::render_asset::RenderAssetUsages,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::render_asset::_::InternalBitFlags,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::render_asset::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::saver::SavedAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::AddAsyncError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::AssetLoadError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::AssetLoaderError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::AssetServer,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::AssetServerMode,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::DependencyLoadState,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::MissingAssetLoaderForExtensionError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::MissingAssetLoaderForTypeIdError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::MissingAssetLoaderForTypeNameError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::WaitForAssetError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::WriteDefaultMetaError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::AssetInfo,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::AssetInfos,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::AssetServerStats,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::GetOrCreateHandleInternalError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::HandleLoadingMode,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::MissingHandleProviderError,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::info::get_path_indices::HandlesByPathIterator,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::loaders::AssetLoaders,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::loaders::GetLoaderError,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::server::loaders::InstrumentedAssetLoader,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::server::loaders::MaybeAssetLoader,Enum,Missing,,,
bevy,elicit_bevy,bevy_asset::transformer::IdentityAssetTransformer,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::transformer::TransformedAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_asset::transformer::TransformedSubAsset,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::AudioPlaybackSystems,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::AudioPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio::AudioPlayer,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_output::AudioOutput,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_output::EarPositions,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_output::PlaybackDespawnMarker,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_output::PlaybackRemoveMarker,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_source::AudioLoader,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::audio_source::AudioSource,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::pitch::Pitch,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::sinks::AudioSink,Struct,Missing,,,
bevy,elicit_bevy,bevy_audio::sinks::SpatialAudioSink,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::CameraPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::CameraUpdateSystems,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::CameraMainTextureUsages,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::CameraOutputMode,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::ComputedCameraValues,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::Exposure,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::ImageRenderTarget,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::MainPassResolutionOverride,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::ManualTextureViewHandle,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::NormalizedRenderTarget,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::RenderTarget,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::RenderTargetInfo,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::SubCameraView,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::Viewport,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::camera::ViewportConversionError,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::clear_color::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::components::Camera3dDepthTextureUsage,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::components::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::components::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::components::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::components::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::Aabb,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::CascadesFrusta,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::CubemapFrusta,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::CubemapLayout,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::Frustum,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::primitives::HalfSpace,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::CameraProjectionPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::CustomProjection,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::projection::_::deserialize::visit_enum::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::CascadesVisibleEntities,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::CubemapVisibleEntities,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::NoAutoAabb,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::NoCpuCulling,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::NoFrustumCulling,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::VisibilityClass,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::VisibilityPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::VisibilitySystems,Enum,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::VisibleEntities,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::VisibleMeshEntities,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::range::VisibilityRange,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::range::VisibilityRangePlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::range::VisibleEntityRanges,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera::visibility::render_layers::RenderLayers,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera_controller::free_camera::FreeCamera,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera_controller::free_camera::FreeCameraPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera_controller::free_camera::FreeCameraState,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera_controller::pan_camera::PanCamera,Struct,Missing,,,
bevy,elicit_bevy,bevy_camera_controller::pan_camera::PanCameraPlugin,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::color::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::color::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::color::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::color_gradient::ColorCurve,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::color_gradient::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::color_gradient::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::color_gradient::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hsla::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::hsla::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hsla::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hsva::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::hsva::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hsva::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hwba::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::hwba::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::hwba::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::laba::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::laba::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::laba::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::lcha::_::deserialize::__Field,Enum,Missing,,,
bevy,elicit_bevy,bevy_color::lcha::_::deserialize::__FieldVisitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::lcha::_::deserialize::__Visitor,Struct,Missing,,,
bevy,elicit_bevy,bevy_color::linear_rgba::_::deserialize::__Field,Enum,Missing,,,
